#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
rpl28	rplS	295358.mhp259	295358.mhp096	0.095	0	0	0	0.744	0.999	0	0	0.999
rpl28	topA	295358.mhp259	295358.mhp097	0.475	0	0	0	0.102	0	0	0	0.508
rpl28	smpB	295358.mhp259	295358.mhp110	0.248	0	0	0	0	0.953	0	0	0.963
rpl28	rpsT	295358.mhp259	295358.mhp135	0.196	0	0	0	0.495	0.999	0	0	0.999
rpl28	rps10	295358.mhp259	295358.mhp186	0	0	0	0	0.820	0.999	0	0	0.999
rpl28	rpl3	295358.mhp259	295358.mhp187	0	0	0	0	0.814	0.999	0	0	0.999
rpl28	rpl4	295358.mhp259	295358.mhp188	0	0	0	0	0.737	0.999	0	0	0.999
rpl28	rps19	295358.mhp259	295358.mhp191	0	0	0	0	0.471	0.999	0	0	0.999
rpl28	rps3	295358.mhp259	295358.mhp194	0	0	0	0	0.489	0.999	0	0	0.999
rpl28	rpl29	295358.mhp259	295358.mhp196	0	0	0	0	0.373	0.999	0	0	0.999
rpl28	rps17	295358.mhp259	295358.mhp197	0	0	0	0	0.729	0.999	0	0	0.999
rpl28	rpl5	295358.mhp259	295358.mhp200	0	0	0	0	0.772	0.999	0	0	0.999
rpl28	rps14	295358.mhp259	295358.mhp201	0.475	0	0	0	0.474	0.999	0	0	0.999
rpl28	rps8	295358.mhp259	295358.mhp202	0	0	0	0	0.510	0.999	0	0	0.999
rpl28	rpl6	295358.mhp259	295358.mhp203	0	0	0	0	0.733	0.999	0	0	0.999
rpl28	rps5	295358.mhp259	295358.mhp205	0	0	0	0	0.741	0.999	0	0	0.999
rpl28	secY	295358.mhp259	295358.mhp207	0.094	0	0	0	0.265	0.608	0	0	0.716
rpl28	rps13	295358.mhp259	295358.mhp211	0.097	0	0	0	0.733	0.999	0	0	0.999
rpl28	rps11	295358.mhp259	295358.mhp212	0.097	0	0	0	0.405	0.999	0	0	0.999
rpl28	rpoA	295358.mhp259	295358.mhp213	0.181	0	0	0	0.233	0.610	0	0	0.733
rpl28	rsgA	295358.mhp259	295358.mhp230	0.475	0	0	0	0.074	0	0	0	0.493
rpl28	tig	295358.mhp259	295358.mhp233	0.080	0	0	0	0.493	0.297	0	0	0.643
rpl28	rpl35	295358.mhp259	295358.mhp257	0.618	0	0	0	0.495	0.999	0	0	0.999
rpl28	secA	295358.mhp259	295358.mhp295	0.077	0	0	0	0.109	0.608	0	0	0.649
rpl28	trxB	295358.mhp259	295358.mhp281	0.475	0	0	0	0.148	0	0	0	0.533
rpl28	rpoC	295358.mhp259	295358.mhp635	0	0	0	0	0.104	0.608	0	0	0.633
rpl28	rpoB	295358.mhp259	295358.mhp636	0	0	0	0	0.230	0.608	0	0	0.685
rpl28	tuf	295358.mhp259	295358.mhp540	0.067	0	0	0	0.286	0.935	0	0	0.952
rpl28	rpsI	295358.mhp259	295358.mhp671	0.100	0	0	0	0.814	0.999	0	0	0.999
rpl28	rpmE	295358.mhp259	295358.mhp455	0.475	0	0	0	0.811	0.999	0	0	0.999
rpl28	rplI	295358.mhp259	295358.mhp665	0.095	0	0	0	0.818	0.999	0	0	0.999
rpl28	rps18	295358.mhp259	295358.mhp305	0.475	0	0	0	0.699	0.999	0	0	0.999
rpl28	rplM	295358.mhp259	295358.mhp672	0.098	0	0	0	0.828	0.999	0	0	0.999
rpl28	rpmG	295358.mhp259	295358.mhp679	0.475	0	0	0	0.762	0.999	0	0	0.999
rpl28	rplK	295358.mhp259	295358.mhp459	0.062	0	0	0	0.734	0.999	0	0	0.999
rpl28	rplL	295358.mhp259	295358.mhp637	0.081	0	0	0	0.815	0.999	0	0	0.999
rpl28	rpsF	295358.mhp259	295358.mhp307	0.105	0	0	0	0.386	0.999	0	0	0.999
rpl28	rpmH	295358.mhp259	295358.mhp699	0.095	0	0	0	0.521	0.999	0	0	0.999
rpl28	rplJ	295358.mhp259	295358.mhp638	0.066	0	0	0	0.726	0.999	0	0	0.999
rpl28	rpsD	295358.mhp259	295358.mhp593	0.203	0	0	0	0.399	0.999	0	0	0.999
rpl28	rplA	295358.mhp259	295358.mhp458	0.065	0	0	0	0.773	0.999	0	0	0.999
rpl28	rps15	295358.mhp259	295358.mhp276	0.187	0	0	0	0.772	0.999	0	0	0.999
rpl29	rpsB	295358.mhp196	295358.mhp058	0.093	0	0	0	0.846	0.999	0	0	0.999
rpl29	tsf	295358.mhp196	295358.mhp059	0.080	0	0	0	0.560	0	0	0	0.577
rpl29	rpsG	295358.mhp196	295358.mhp084	0.475	0	0	0	0.846	0.999	0	0	0.999
rpl29	rpsL	295358.mhp196	295358.mhp085	0.475	0	0	0	0.846	0.999	0	0	0.999
rpl29	rpsP	295358.mhp196	295358.mhp094	0.082	0	0	0	0.494	0.999	0	0	0.999
rpl29	trmD	295358.mhp196	295358.mhp095	0.078	0	0	0	0.539	0	0	0	0.556
rpl29	rplS	295358.mhp196	295358.mhp096	0	0	0	0	0.390	0.999	0	0	0.999
rpl29	smpB	295358.mhp196	295358.mhp110	0.081	0	0	0	0	0.950	0	0	0.952
rpl29	rpsT	295358.mhp196	295358.mhp135	0.095	0	0	0	0.225	0.999	0	0	0.999
rpl29	rps10	295358.mhp196	295358.mhp186	0.523	0	0	0	0.987	0.999	0	0	0.999
rpl29	rpl3	295358.mhp196	295358.mhp187	0.523	0	0	0	0.922	0.999	0.999	0	0.999
rpl29	rpl4	295358.mhp196	295358.mhp188	0.523	0	0	0	0.999	0.999	0.999	0	0.999
rpl29	rps19	295358.mhp196	295358.mhp191	0.523	0	0	0	0.999	0.999	0	0	0.999
rpl29	rps3	295358.mhp196	295358.mhp194	0.919	0	0	0	0.999	0.999	0	0	0.999
rpl29	secA	295358.mhp196	295358.mhp295	0.095	0	0	0	0.053	0.608	0	0	0.634
rpl29	rpoB	295358.mhp196	295358.mhp636	0.475	0	0	0	0.820	0.608	0	0	0.959
rpl29	tig	295358.mhp196	295358.mhp233	0.096	0	0	0	0.356	0.952	0	0	0.969
rpl29	tuf	295358.mhp196	295358.mhp540	0.475	0	0	0	0.215	0.935	0	0	0.970
rpl29	rpoA	295358.mhp196	295358.mhp213	0.604	0	0	0	0.847	0.608	0	0	0.974
rpl29	rpoC	295358.mhp196	295358.mhp635	0.475	0	0	0	0.847	0.608	0	0	0.965
rpl29	secY	295358.mhp196	295358.mhp207	0.730	0	0	0	0.841	0.755	0	0	0.988
rpl29	rpmG	295358.mhp196	295358.mhp679	0.156	0	0	0	0.510	0.999	0	0	0.999
rpl29	rplK	295358.mhp196	295358.mhp459	0.475	0	0	0	0.846	0.999	0.999	0	0.999
rpl29	rplM	295358.mhp196	295358.mhp672	0.475	0	0	0	0.849	0.999	0.999	0	0.999
rpl29	rpl35	295358.mhp196	295358.mhp257	0.065	0	0	0	0.298	0.999	0	0	0.999
rpl29	rps5	295358.mhp196	295358.mhp205	0.841	0	0	0	0.999	0.999	0	0	0.999
rpl29	rplI	295358.mhp196	295358.mhp665	0.067	0	0	0	0.484	0.999	0	0	0.999
rpl29	rps18	295358.mhp196	295358.mhp305	0	0	0	0	0.809	0.999	0	0	0.999
rpl29	rpsI	295358.mhp196	295358.mhp671	0.475	0	0	0	0.820	0.999	0	0	0.999
rpl29	rpmE	295358.mhp196	295358.mhp455	0.095	0	0	0	0.234	0.999	0	0	0.999
rpl29	rps14	295358.mhp196	295358.mhp201	0.841	0	0	0	0.909	0.999	0	0	0.999
rpl29	rplJ	295358.mhp196	295358.mhp638	0.475	0	0	0	0.846	0.999	0.999	0	0.999
rpl29	rpsD	295358.mhp196	295358.mhp593	0.475	0	0	0	0.846	0.999	0	0	0.999
rpl29	rpl5	295358.mhp196	295358.mhp200	0.919	0	0	0	0.997	0.999	0.999	0	0.999
rpl29	rplA	295358.mhp196	295358.mhp458	0.475	0	0	0	0.846	0.999	0.999	0	0.999
rpl29	rps15	295358.mhp196	295358.mhp276	0.069	0	0	0	0.846	0.999	0	0	0.999
rpl29	rplL	295358.mhp196	295358.mhp637	0.475	0	0	0	0.753	0.999	0	0	0.999
rpl29	rpsF	295358.mhp196	295358.mhp307	0.060	0	0	0	0.776	0.999	0	0	0.999
rpl29	rpmH	295358.mhp196	295358.mhp699	0	0	0	0	0.223	0.999	0	0	0.999
rpl29	rpl6	295358.mhp196	295358.mhp203	0.841	0	0	0	0.999	0.999	0.999	0	0.999
rpl29	rps17	295358.mhp196	295358.mhp197	0.919	0	0	0	0.999	0.999	0	0	0.999
rpl29	rps11	295358.mhp196	295358.mhp212	0.609	0	0	0	0.906	0.999	0	0	0.999
rpl29	rps13	295358.mhp196	295358.mhp211	0.610	0	0	0	0.848	0.999	0	0	0.999
rpl29	rps8	295358.mhp196	295358.mhp202	0.841	0	0	0	0.999	0.999	0	0	0.999
rpl3	rpsB	295358.mhp187	295358.mhp058	0.195	0	0	0	0.848	0.999	0	0	0.999
rpl3	tsf	295358.mhp187	295358.mhp059	0.187	0	0	0	0.847	0	0	0	0.870
rpl3	rpsG	295358.mhp187	295358.mhp084	0.475	0	0	0	0.959	0.999	0	0	0.999
rpl3	rpsL	295358.mhp187	295358.mhp085	0.475	0	0	0	0.871	0.999	0	0	0.999
rpl3	rpsP	295358.mhp187	295358.mhp094	0.079	0	0	0	0.815	0.999	0	0	0.999
rpl3	trmD	295358.mhp187	295358.mhp095	0.095	0	0	0	0.811	0	0	0	0.821
rpl3	rplS	295358.mhp187	295358.mhp096	0.064	0	0	0	0.672	0.999	0.999	0	0.999
rpl3	smpB	295358.mhp187	295358.mhp110	0.095	0	0	0	0.094	0.950	0	0	0.955
rpl3	rpsT	295358.mhp187	295358.mhp135	0.095	0	0	0	0.169	0.999	0	0	0.999
rpl3	thdF	295358.mhp187	295358.mhp172	0.062	0	0	0	0.115	0.435	0	0	0.490
rpl3	rps10	295358.mhp187	295358.mhp186	0.919	0	0	0	0.999	0.999	0	0	0.999
rpl3	spoU	295358.mhp187	295358.mhp238	0.149	0	0	0	0.098	0.322	0	0	0.434
rpl3	tig	295358.mhp187	295358.mhp233	0.095	0	0	0	0.544	0.301	0	0	0.686
rpl3	secA	295358.mhp187	295358.mhp295	0.095	0	0	0	0.105	0.641	0	0	0.683
rpl3	thrS	295358.mhp187	295358.mhp608	0.065	0	0	0	0.264	0.536	0.851	0	0.946
rpl3	rpoC	295358.mhp187	295358.mhp635	0.475	0	0	0	0.737	0.608	0	0	0.941
rpl3	rpoB	295358.mhp187	295358.mhp636	0.475	0	0	0	0.841	0.608	0	0	0.964
rpl3	secY	295358.mhp187	295358.mhp207	0.523	0	0	0	0.848	0.729	0	0	0.978
rpl3	tuf	295358.mhp187	295358.mhp540	0.475	0	0	0	0.737	0.935	0	0	0.990
rpl3	rpoA	295358.mhp187	295358.mhp213	0.523	0	0	0	0.966	0.608	0	0	0.993
rpl3	rps5	295358.mhp187	295358.mhp205	0.523	0	0	0	0.996	0.999	0	0	0.999
rpl3	rplI	295358.mhp187	295358.mhp665	0.083	0	0	0	0.815	0.999	0.852	0	0.999
rpl3	rps18	295358.mhp187	295358.mhp305	0.060	0	0	0	0.847	0.999	0	0	0.999
rpl3	rpsI	295358.mhp187	295358.mhp671	0.475	0	0	0	0.846	0.999	0	0	0.999
rpl3	rpmE	295358.mhp187	295358.mhp455	0.096	0	0	0	0.297	0.999	0	0	0.999
rpl3	rps8	295358.mhp187	295358.mhp202	0.523	0	0	0	0.984	0.999	0	0	0.999
rpl3	rpmG	295358.mhp187	295358.mhp679	0.185	0	0	0	0.239	0.999	0.851	0	0.999
rpl3	rplK	295358.mhp187	295358.mhp459	0.475	0	0	0	0.928	0.999	0.999	0	0.999
rpl3	rplM	295358.mhp187	295358.mhp672	0.475	0	0	0	0.932	0.999	0.999	0	0.999
rpl3	rps3	295358.mhp187	295358.mhp194	0.523	0	0	0	0.999	0.999	0	0	0.999
rpl3	rpl35	295358.mhp187	295358.mhp257	0.067	0	0	0	0.565	0.999	0	0	0.999
rpl3	rpl6	295358.mhp187	295358.mhp203	0.523	0	0.153	0	0.987	0.999	0.999	0	0.999
rpl3	rps19	295358.mhp187	295358.mhp191	0.770	0	0	0	0.999	0.999	0	0	0.999
rpl3	rps17	295358.mhp187	295358.mhp197	0.523	0	0	0	0.948	0.999	0	0	0.999
rpl3	rps13	295358.mhp187	295358.mhp211	0.523	0	0	0	0.965	0.999	0	0	0.999
rpl3	rpl4	295358.mhp187	295358.mhp188	0.919	0	0.203	0	0.999	0.999	0.999	0	0.999
rpl3	rps11	295358.mhp187	295358.mhp212	0.523	0	0	0	0.978	0.999	0	0	0.999
rpl3	rplJ	295358.mhp187	295358.mhp638	0.475	0	0	0	0.846	0.999	0.999	0	0.999
rpl3	rpsD	295358.mhp187	295358.mhp593	0.475	0	0	0	0.998	0.999	0	0	0.999
rpl3	rps14	295358.mhp187	295358.mhp201	0.523	0	0	0	0.946	0.999	0	0	0.999
rpl3	rps15	295358.mhp187	295358.mhp276	0.078	0	0	0	0.832	0.999	0	0	0.999
rpl3	rpl5	295358.mhp187	295358.mhp200	0.523	0	0	0	0.995	0.999	0.999	0	0.999
rpl3	rplA	295358.mhp187	295358.mhp458	0.475	0	0.171	0	0.848	0.999	0.999	0	0.999
rpl3	rpsF	295358.mhp187	295358.mhp307	0.060	0	0	0	0.914	0.999	0	0	0.999
rpl3	rplL	295358.mhp187	295358.mhp637	0.475	0	0	0	0.818	0.999	0.852	0	0.999
rpl3	rpmH	295358.mhp187	295358.mhp699	0	0	0	0	0.240	0.999	0	0	0.999
rpl35	rpsB	295358.mhp257	295358.mhp058	0.095	0	0	0	0.385	0.999	0	0	0.999
rpl35	tsf	295358.mhp257	295358.mhp059	0.064	0	0	0	0.481	0	0	0	0.493
rpl35	rpsG	295358.mhp257	295358.mhp084	0.069	0	0	0	0.635	0.999	0	0	0.999
rpl35	rpsL	295358.mhp257	295358.mhp085	0.078	0	0	0	0.484	0.999	0	0	0.999
rpl35	rpsP	295358.mhp257	295358.mhp094	0.077	0	0	0	0.294	0.999	0	0	0.999
rpl35	rplS	295358.mhp257	295358.mhp096	0.080	0	0	0	0.473	0.999	0	0	0.999
rpl35	smpB	295358.mhp257	295358.mhp110	0.068	0	0	0	0	0.950	0	0	0.951
rpl35	rpsT	295358.mhp257	295358.mhp135	0.096	0	0	0	0.115	0.999	0	0	0.999
rpl35	rps10	295358.mhp257	295358.mhp186	0.096	0	0	0	0.746	0.999	0	0	0.999
rpl35	rpl4	295358.mhp257	295358.mhp188	0.067	0	0	0	0.387	0.999	0	0	0.999
rpl35	rps19	295358.mhp257	295358.mhp191	0.065	0	0	0	0.245	0.999	0	0	0.999
rpl35	rps3	295358.mhp257	295358.mhp194	0.065	0	0	0	0.553	0.999	0	0	0.999
rpl35	rps17	295358.mhp257	295358.mhp197	0.065	0	0	0	0.389	0.999	0	0	0.999
rpl35	rpl5	295358.mhp257	295358.mhp200	0.064	0	0	0	0.380	0.999	0	0	0.999
rpl35	rps14	295358.mhp257	295358.mhp201	0.064	0	0	0	0.261	0.999	0	0	0.999
rpl35	rps8	295358.mhp257	295358.mhp202	0.064	0	0	0	0.473	0.999	0	0	0.999
rpl35	rpl6	295358.mhp257	295358.mhp203	0.064	0	0	0	0.422	0.999	0	0	0.999
rpl35	rps5	295358.mhp257	295358.mhp205	0.063	0	0	0	0.493	0.999	0	0	0.999
rpl35	secY	295358.mhp257	295358.mhp207	0.066	0	0	0	0.258	0.608	0	0	0.704
rpl35	rps13	295358.mhp257	295358.mhp211	0.063	0	0	0	0.734	0.999	0	0	0.999
rpl35	rps11	295358.mhp257	295358.mhp212	0.060	0	0	0	0.486	0.999	0	0	0.999
rpl35	rpoA	295358.mhp257	295358.mhp213	0.060	0	0	0	0.270	0.608	0	0	0.707
rpl35	rpoB	295358.mhp257	295358.mhp636	0.075	0	0	0	0.116	0.608	0	0	0.651
rpl35	secA	295358.mhp257	295358.mhp295	0.062	0	0	0	0.216	0.608	0	0	0.686
rpl35	rpoC	295358.mhp257	295358.mhp635	0.081	0	0	0	0.115	0.608	0	0	0.653
rpl35	tuf	295358.mhp257	295358.mhp540	0.081	0	0	0	0.387	0.935	0	0	0.960
rpl35	rplI	295358.mhp257	295358.mhp665	0.121	0	0	0	0.424	0.999	0	0	0.999
rpl35	rps18	295358.mhp257	295358.mhp305	0.150	0	0	0	0.775	0.999	0	0	0.999
rpl35	rpsI	295358.mhp257	295358.mhp671	0.094	0	0	0	0.812	0.999	0	0	0.999
rpl35	rpmE	295358.mhp257	295358.mhp455	0.140	0	0	0	0.761	0.999	0	0	0.999
rpl35	rpmG	295358.mhp257	295358.mhp679	0.081	0	0	0	0.256	0.999	0	0	0.999
rpl35	rplK	295358.mhp257	295358.mhp459	0	0	0	0	0.548	0.999	0	0	0.999
rpl35	rplM	295358.mhp257	295358.mhp672	0.094	0	0	0	0.811	0.999	0	0	0.999
rpl35	rpsD	295358.mhp257	295358.mhp593	0.079	0	0	0	0.497	0.999	0	0	0.999
rpl35	rplJ	295358.mhp257	295358.mhp638	0.061	0	0	0	0.744	0.999	0	0	0.999
rpl35	rplA	295358.mhp257	295358.mhp458	0	0	0	0	0.744	0.999	0	0	0.999
rpl35	rps15	295358.mhp257	295358.mhp276	0.165	0	0	0	0.196	0.999	0	0	0.999
rpl35	rpsF	295358.mhp257	295358.mhp307	0.151	0	0	0	0.732	0.999	0	0	0.999
rpl35	rplL	295358.mhp257	295358.mhp637	0.062	0	0	0	0.383	0.999	0	0	0.999
rpl35	rpmH	295358.mhp257	295358.mhp699	0.202	0	0	0	0.213	0.999	0	0	0.999
rpl4	rpsB	295358.mhp188	295358.mhp058	0.194	0	0	0	0.847	0.999	0.999	0	0.999
rpl4	tsf	295358.mhp188	295358.mhp059	0.187	0	0	0	0.806	0	0	0	0.835
rpl4	rpsG	295358.mhp188	295358.mhp084	0.475	0	0	0	0.948	0.999	0.999	0	0.999
rpl4	rpsL	295358.mhp188	295358.mhp085	0.475	0	0	0	0.891	0.999	0.999	0	0.999
rpl4	rpsP	295358.mhp188	295358.mhp094	0.094	0	0	0	0.816	0.999	0	0	0.999
rpl4	trmD	295358.mhp188	295358.mhp095	0.095	0	0	0	0.779	0	0	0	0.791
rpl4	rplS	295358.mhp188	295358.mhp096	0.066	0	0	0	0.765	0.999	0.852	0	0.999
rpl4	smpB	295358.mhp188	295358.mhp110	0.091	0	0.172	0	0.107	0.950	0	0	0.961
rpl4	rpsT	295358.mhp188	295358.mhp135	0.095	0	0	0	0.231	0.999	0	0	0.999
rpl4	rps10	295358.mhp188	295358.mhp186	0.919	0	0	0	0.999	0.999	0.999	0	0.999
rpl4	secA	295358.mhp188	295358.mhp295	0.095	0	0	0	0.095	0.611	0	0	0.653
rpl4	tig	295358.mhp188	295358.mhp233	0.095	0	0	0	0.535	0.301	0	0	0.680
rpl4	yx1	295358.mhp188	295358.mhp495	0.095	0	0	0	0.073	0.128	0.852	0	0.877
rpl4	thrS	295358.mhp188	295358.mhp608	0.063	0	0	0	0.236	0.469	0.851	0	0.935
rpl4	rpoC	295358.mhp188	295358.mhp635	0.475	0	0	0	0.736	0.608	0	0	0.940
rpl4	secY	295358.mhp188	295358.mhp207	0.523	0	0	0	0.847	0.735	0	0	0.978
rpl4	rpoB	295358.mhp188	295358.mhp636	0.475	0	0	0	0.847	0.615	0	0	0.966
rpl4	tuf	295358.mhp188	295358.mhp540	0.475	0	0	0	0.762	0.935	0	0	0.991
rpl4	rpoA	295358.mhp188	295358.mhp213	0.523	0	0	0	0.950	0.615	0	0	0.990
rpl4	rpsF	295358.mhp188	295358.mhp307	0.060	0	0	0	0.902	0.999	0	0	0.999
rpl4	rps18	295358.mhp188	295358.mhp305	0.060	0	0	0	0.848	0.999	0	0	0.999
rpl4	rplI	295358.mhp188	295358.mhp665	0.082	0	0	0	0.732	0.999	0.852	0	0.999
rpl4	rps5	295358.mhp188	295358.mhp205	0.523	0	0	0	0.975	0.999	0.999	0	0.999
rpl4	rpmE	295358.mhp188	295358.mhp455	0.096	0	0	0	0.242	0.999	0	0	0.999
rpl4	rpsI	295358.mhp188	295358.mhp671	0.475	0	0	0	0.848	0.999	0	0	0.999
rpl4	rplK	295358.mhp188	295358.mhp459	0.475	0	0	0	0.847	0.999	0.999	0	0.999
rpl4	rpmG	295358.mhp188	295358.mhp679	0.185	0	0	0	0.481	0.999	0.850	0	0.999
rpl4	rps8	295358.mhp188	295358.mhp202	0.523	0	0	0	0.999	0.999	0.999	0	0.999
rpl4	rps3	295358.mhp188	295358.mhp194	0.523	0	0	0	0.999	0.999	0.999	0	0.999
rpl4	rplM	295358.mhp188	295358.mhp672	0.475	0	0.288	0	0.848	0.999	0.999	0	0.999
rpl4	rps19	295358.mhp188	295358.mhp191	0.770	0	0	0	0.999	0.999	0.999	0	0.999
rpl4	rps17	295358.mhp188	295358.mhp197	0.523	0	0	0	0.999	0.999	0.999	0	0.999
rpl4	rpl6	295358.mhp188	295358.mhp203	0.523	0	0	0	0.967	0.999	0.999	0	0.999
rpl4	rps13	295358.mhp188	295358.mhp211	0.523	0	0	0	0.973	0.999	0.999	0	0.999
rpl4	rps11	295358.mhp188	295358.mhp212	0.523	0	0	0	0.959	0.999	0.852	0	0.999
rpl4	rps15	295358.mhp188	295358.mhp276	0.066	0	0	0	0.844	0.999	0.999	0	0.999
rpl4	rplA	295358.mhp188	295358.mhp458	0.475	0	0	0	0.847	0.999	0.999	0	0.999
rpl4	rpl5	295358.mhp188	295358.mhp200	0.523	0	0	0	0.980	0.999	0.999	0	0.999
rpl4	rpsD	295358.mhp188	295358.mhp593	0.475	0	0	0	0.948	0.999	0.999	0	0.999
rpl4	rplJ	295358.mhp188	295358.mhp638	0.475	0	0	0	0.846	0.999	0.999	0	0.999
rpl4	rps14	295358.mhp188	295358.mhp201	0.523	0	0	0	0.912	0.999	0.999	0	0.999
rpl4	rpmH	295358.mhp188	295358.mhp699	0	0	0	0	0.293	0.999	0	0	0.999
rpl4	rplL	295358.mhp188	295358.mhp637	0.475	0	0	0	0.826	0.999	0.852	0	0.999
rpl5	rpsB	295358.mhp200	295358.mhp058	0.183	0	0	0	0.846	0.999	0	0	0.999
rpl5	tsf	295358.mhp200	295358.mhp059	0.144	0	0	0	0.745	0	0	0	0.772
rpl5	rpsG	295358.mhp200	295358.mhp084	0.475	0	0	0	0.884	0.999	0	0	0.999
rpl5	rpsL	295358.mhp200	295358.mhp085	0.475	0	0	0	0.849	0.999	0	0	0.999
rpl5	rpsP	295358.mhp200	295358.mhp094	0.095	0	0	0	0.810	0.999	0	0	0.999
rpl5	trmD	295358.mhp200	295358.mhp095	0.091	0	0	0	0.796	0	0	0	0.806
rpl5	rplS	295358.mhp200	295358.mhp096	0.065	0	0	0	0.497	0.999	0	0	0.999
rpl5	truB	295358.mhp200	295358.mhp104	0.168	0	0	0	0.336	0	0	0	0.423
rpl5	smpB	295358.mhp200	295358.mhp110	0.089	0	0	0	0.094	0.950	0	0	0.955
rpl5	rpsT	295358.mhp200	295358.mhp135	0.202	0	0	0	0.107	0.999	0	0	0.999
rpl5	rps10	295358.mhp200	295358.mhp186	0.523	0	0	0	0.897	0.999	0	0	0.999
rpl5	rps19	295358.mhp200	295358.mhp191	0.523	0	0	0	0.999	0.999	0	0	0.999
rpl5	rps3	295358.mhp200	295358.mhp194	0.919	0	0	0	0.999	0.999	0	0	0.999
rpl5	rps17	295358.mhp200	295358.mhp197	0.919	0	0	0	0.999	0.999	0	0	0.999
rpl5	tig	295358.mhp200	295358.mhp233	0.096	0	0	0	0.377	0.210	0	0	0.516
rpl5	secA	295358.mhp200	295358.mhp295	0.070	0	0	0	0.096	0.608	0	0	0.641
rpl5	rpoC	295358.mhp200	295358.mhp635	0.475	0	0	0	0.817	0.608	0	0	0.959
rpl5	rpoB	295358.mhp200	295358.mhp636	0.475	0	0	0	0.839	0.608	0.442	0	0.979
rpl5	tuf	295358.mhp200	295358.mhp540	0.475	0	0	0	0.833	0.935	0	0	0.993
rpl5	secY	295358.mhp200	295358.mhp207	0.730	0	0.186	0	0.925	0.730	0	0	0.994
rpl5	rpsI	295358.mhp200	295358.mhp671	0.475	0	0	0	0.796	0.999	0	0	0.999
rpl5	rpmE	295358.mhp200	295358.mhp455	0.095	0	0	0	0.157	0.999	0	0	0.999
rpl5	rpoA	295358.mhp200	295358.mhp213	0.618	0	0	0	0.999	0.608	0.479	0	0.999
rpl5	rps5	295358.mhp200	295358.mhp205	0.841	0	0.171	0	0.999	0.999	0	0	0.999
rpl5	rplI	295358.mhp200	295358.mhp665	0.078	0	0	0	0.430	0.999	0	0	0.999
rpl5	rps18	295358.mhp200	295358.mhp305	0	0	0	0	0.737	0.999	0	0	0.999
rpl5	rplM	295358.mhp200	295358.mhp672	0.475	0	0	0	0.846	0.999	0.999	0	0.999
rpl5	rps8	295358.mhp200	295358.mhp202	0.841	0	0	0	0.999	0.999	0	0	0.999
rpl5	rplK	295358.mhp200	295358.mhp459	0.475	0	0.169	0	0.849	0.999	0.999	0	0.999
rpl5	rpmG	295358.mhp200	295358.mhp679	0.098	0	0	0	0.249	0.999	0	0	0.999
rpl5	rps13	295358.mhp200	295358.mhp211	0.618	0	0	0	0.997	0.999	0	0	0.999
rpl5	rps11	295358.mhp200	295358.mhp212	0.618	0	0	0	0.993	0.999	0	0	0.999
rpl5	rpl6	295358.mhp200	295358.mhp203	0.841	0	0.549	0	0.999	0.999	0.999	0	0.999
rpl5	rpmH	295358.mhp200	295358.mhp699	0	0	0	0	0.231	0.999	0	0	0.999
rpl5	rplL	295358.mhp200	295358.mhp637	0.475	0	0	0	0.844	0.999	0	0	0.999
rpl5	rpsF	295358.mhp200	295358.mhp307	0.060	0	0	0	0.812	0.999	0	0	0.999
rpl5	rpsD	295358.mhp200	295358.mhp593	0.475	0	0	0	0.985	0.999	0	0	0.999
rpl5	rplJ	295358.mhp200	295358.mhp638	0.475	0	0	0	0.849	0.999	0.999	0	0.999
rpl5	rps14	295358.mhp200	295358.mhp201	0.841	0	0	0	0.969	0.999	0	0	0.999
rpl5	rps15	295358.mhp200	295358.mhp276	0.068	0	0	0	0.846	0.999	0	0	0.999
rpl5	rplA	295358.mhp200	295358.mhp458	0.475	0	0.155	0	0.846	0.999	0.999	0	0.999
rpl6	rpsB	295358.mhp203	295358.mhp058	0.180	0	0	0	0.847	0.999	0.547	0	0.999
rpl6	tsf	295358.mhp203	295358.mhp059	0.137	0	0	0	0.826	0	0	0	0.843
rpl6	rpsG	295358.mhp203	295358.mhp084	0.475	0	0	0	0.903	0.999	0	0	0.999
rpl6	rpsL	295358.mhp203	295358.mhp085	0.475	0	0.218	0	0.848	0.999	0	0	0.999
rpl6	rpsP	295358.mhp203	295358.mhp094	0.095	0	0	0	0.781	0.999	0	0	0.999
rpl6	trmD	295358.mhp203	295358.mhp095	0.081	0	0	0	0.775	0	0	0	0.784
rpl6	rplS	295358.mhp203	295358.mhp096	0.067	0	0	0	0.578	0.999	0	0	0.999
rpl6	smpB	295358.mhp203	295358.mhp110	0.082	0	0	0	0.094	0.952	0	0	0.956
rpl6	rpsT	295358.mhp203	295358.mhp135	0.202	0	0	0	0.115	0.999	0	0	0.999
rpl6	rps10	295358.mhp203	295358.mhp186	0.523	0	0	0	0.893	0.999	0.479	0	0.999
rpl6	rps19	295358.mhp203	295358.mhp191	0.523	0	0	0	0.999	0.999	0	0	0.999
rpl6	rps3	295358.mhp203	295358.mhp194	0.841	0	0	0	0.999	0.999	0.547	0	0.999
rpl6	rps17	295358.mhp203	295358.mhp197	0.841	0	0	0	0.999	0.999	0.547	0	0.999
